date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:43:20	130/130	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:24%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_l2.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_l2.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:20	129/129	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:30%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_l2.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_l2.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:21	156/156	---M--	200	added ('OK')	image/gif	date:Tue,%2013%20Jan%202009%2021:15:55%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_drkgry_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_drkgry_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:21	156/156	---M--	200	added ('OK')	image/gif	date:Tue,%2013%20Jan%202009%2021:16:03%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_drkgry_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_drkgry_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:21	416/416	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20Jul%202007%2018:22:48%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_wire_right.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_wire_right.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:21	114/114	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20Jul%202007%2018:22:48%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_wire_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_wire_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:22	425/425	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20Jul%202007%2018:22:48%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_ltg_right.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_ltg_right.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:22	115/115	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20Jul%202007%2018:22:48%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_ltg_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/dropdowns/btn_ltg_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:22	1445/1445	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jun%202007%2009:28:40%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb/topcorners.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb/topcorners.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:23	1271/1271	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jun%202007%2009:28:41%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb/mainblock.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb/mainblock.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:23	1060/1060	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jun%202007%2009:28:40%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb/bottomcorners.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb/bottomcorners.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:23	942/942	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jun%202007%2009:28:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb336/cb_gray.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb336/cb_gray.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:23	1267/1267	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jun%202007%2009:28:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb336/mainblock.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cb336/mainblock.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:24	1192/1192	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/logo_cnet.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/logo_cnet.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:24	5885/5885	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20Nov%202008%2018:53:39%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/logo_cnet_gray.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/logo_cnet_gray.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:24	1294/1294	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/feature.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/feature.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:24	1631/1631	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/recent.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/recent.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:25	1167/1167	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/bottom.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/bottom.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:25	1287/1287	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/feature_316.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/feature_316.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:25	1609/1609	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/recent_316.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/recent_316.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:25	491/491	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/feature_296.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/feature_296.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:26	793/793	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202007%2016:47:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/recent_296.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/partners/cnet/recent_296.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:26	269/269	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20May%202007%2011:24:27%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/set_edition/se_bg.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/set_edition/se_bg.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:26	138/138	---M--	200	added ('OK')	image/gif	date:Thu,%2006%20Sep%202007%2017:26:18%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/header_video_btn_drk.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/header_video_btn_drk.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:27	142/142	---M--	200	added ('OK')	image/gif	date:Thu,%2006%20Sep%202007%2017:26:18%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/ireport_icon_drk.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/ireport_icon_drk.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:27	69/69	---M--	200	added ('OK')	image/gif	date:Thu,%2006%20Sep%202007%2017:26:18%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/header_rss_btn_drk.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/header_rss_btn_drk.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:27	974/974	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Nov%202007%2012:52:35%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/header_impact_btn_drk.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/nav/header/header_impact_btn_drk.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:28	400/400	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Sep%202007%2011:13:25%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/politics/two_balloons.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/politics/two_balloons.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:28	544/544	---M--	200	added ('OK')	image/gif	date:Tue,%2010%20Mar%202009%2014:53:00%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/health/flipper/flipper_bg.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/health/flipper/flipper_bg.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:28	669/669	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:41%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_menu_btn_bg.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_menu_btn_bg.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:28	549/549	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:41%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_menu_btnOn_bg.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_menu_btnOn_bg.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:28	433/433	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Aug%202007%2017:35:16%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_header_bg.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_header_bg.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:29	492/492	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Oct%202009%2020:10:20%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/icons/red.carrot.jpg	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/icons/red.carrot.jpg	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:29	240/240	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:42%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/world_weather_bottom.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/world_weather_bottom.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:29	2135/2135	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:42%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/world_weather_bottomOn.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/world_weather_bottomOn.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:30	1263/1263	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:19%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/allergyIE.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/allergyIE.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:30	211/211	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:41%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_tab_bg.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/weather_tab_bg.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:30	353/353	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:38%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/overall_bottom.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/overall_bottom.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:30	375/375	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:22%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/grass_bottom.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/grass_bottom.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:31	371/371	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:42%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/weed_bottom.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/weed_bottom.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:31	375/375	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:39%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/tree_bottom.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/tree_bottom.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:31	351/351	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:18%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/air_bottom.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/air_bottom.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:31	352/352	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:20%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_normal.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_normal.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:32	799/799	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:19%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_hover.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_hover.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:32	251/251	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:19%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_active.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_active.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:32	350/350	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:19%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_active2.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/allergy_active2.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:33	821/821	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:41%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/weatherIE.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/weatherIE.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:33	332/332	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:21%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_last.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_last.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:33	334/334	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:20%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_first.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_first.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:33	353/353	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:21%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_second.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_second.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:33	354/354	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:21%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_third.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_third.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:34	356/356	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:20%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:34	789/789	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:21%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_on.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_on.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:34	318/318	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:20%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_current.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_current.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:35	373/373	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:20%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_current_first.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_current_first.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:35	321/321	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:20%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_current2.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/bg_tab_current2.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:35	746/746	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:41%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/weatherIE_intl.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/weatherIE_intl.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/weather.css)
09:43:36	20479/20479	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Oct%202009%2020:09:59%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/overlay_shadow.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/overlay_shadow.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:36	511/511	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Oct%202009%2020:09:57%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/close_btn.jpg	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/close_btn.jpg	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:36	3485/3485	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Oct%202009%2020:09:56%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/avatar_default.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/avatar_default.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:37	1644/1644	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Oct%202009%2020:09:56%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/avatar_default_60x60.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/avatar_default_60x60.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:38	41416/41416	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Nov%202009%2016:18:36%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/sprite_profile.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/sprite_profile.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:38	154/154	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Oct%202009%2020:09:59%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/newsletter_arrow_off.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/newsletter_arrow_off.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:39	153/153	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Oct%202009%2020:09:59%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/newsletter_arrow_on.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/newsletter_arrow_on.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:39	92/92	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Oct%202009%2020:09:58%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/email_icon.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/email_icon.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:39	2126/2126	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Oct%202009%2020:09:55%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/profile/32x32_green_check.jpg	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/profile/32x32_green_check.jpg	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:40	16150/16150	---M--	200	added ('OK')	image/gif	date:Tue,%2030%20Mar%202010%2011:39:43%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/buttons/fb_overlays_sprite.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/buttons/fb_overlays_sprite.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:40	8469/8469	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Mar%202011%2022:17:35%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/overlay/newletters_sprite.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/overlay/newletters_sprite.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/connect/overlay.css)
09:43:40	435/435	---M--	404	error ('Not%20found')	text/html	date:Mon,%2016%20Jun%202014%2000:43:40%20GMT	http://weather.edition.cnn.com/weather/intl/AppleWebKit/	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/AppleWebKit/index.html	(from http://i.cdn.turner.com/cnn/.element/js/3.0/protoaculous.1.8.2.min.js)
09:43:40	417/417	---M--	404	error ('Not%20found')	text/html	date:Mon,%2016%20Jun%202014%2000:43:40%20GMT	http://weather.edition.cnn.com/weather/intl/RW_live_banner.jpg	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/RW_live_banner.111.delayed	(from http://i.cdn.turner.com/cnn/.element/js/3.0/main.js)
09:43:41	417/417	---M--	404	error ('Not%20found')	text/html	date:Mon,%2016%20Jun%202014%2000:43:40%20GMT	http://weather.edition.cnn.com/weather/intl/data.xml	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/data.xml	(from http://i.cdn.turner.com/cnn/.element/js/3.0/main.js)
09:43:41	166670/166670	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d345d7a41a76b22273f250cbf83e4ebe%22	http://connect.facebook.net/en_US/all.js	C:/My%20Web%20Sites/cnn/connect.facebook.net/en_US/all.js	(from http://i.cdn.turner.com/cnn/.element/js/3.0/connect/connect-lite.js)
